,name,album,artist,uri,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
127,Who Made Who,Who Made Who,AC/DC,spotify:track:6rvldt6EoZwzogApECUCwd,1986-05-24,207146,64,0.514,0.000286,0.825,0.293,0.607,-5.135,0.0487,125.274,4
128,You Shook Me All Night Long,Who Made Who,AC/DC,spotify:track:6yl8Es1tCYD9WdSkeVLFw4,1986-05-24,210880,69,0.529,0.00224,0.768,0.00075,0.297,-5.51,0.0566,127.316,4
129,D.T.,Who Made Who,AC/DC,spotify:track:1nUk7iNwJ26jIhNaEHt910,1986-05-24,173653,41,0.43,0.0016,0.6,0.925,0.128,-8.259,0.067,99.187,4
130,Sink the Pink,Who Made Who,AC/DC,spotify:track:3yGEXeeMSZtXoEvfcLFF1m,1986-05-24,253400,43,0.466,0.00126,0.943,0.607,0.424,-4.551,0.0533,123.796,4
131,Ride On,Who Made Who,AC/DC,spotify:track:6vLemwLlTYDqQqbtXHRLRN,1986-05-24,349920,41,0.737,0.393,0.425,0.00238,0.091,-8.215,0.0483,106.346,3
132,Hells Bells,Who Made Who,AC/DC,spotify:track:2P884dqfjksDMSzUZksfrS,1986-05-24,312893,55,0.392,0.00562,0.887,0.00821,0.141,-4.733,0.0463,107.677,4
133,Shake Your Foundations,Who Made Who,AC/DC,spotify:track:0dY2imDqcunCyIWoBfrcxB,1986-05-24,231773,40,0.543,0.0385,0.926,0.0272,0.0788,-5.015,0.0544,122.659,4
134,Chase the Ace,Who Made Who,AC/DC,spotify:track:4LZyChIF8hKAAtGuPsvKCY,1986-05-24,181360,43,0.364,3.53e-05,0.985,0.801,0.0414,-5.905,0.0795,144.513,4
135,For Those About to Rock (We Salute You),Who Made Who,AC/DC,spotify:track:1Qf7H7d1TNP8VfPVDRLY0D,1986-05-24,353693,54,0.371,0.000341,0.909,0.508,0.0894,-5.704,0.101,132.885,4
136,Fly on the Wall,Fly On the Wall,AC/DC,spotify:track:4KLh3zTfRqxBPDVzOOy2yE,1985-06-28,224253,43,0.322,0.00118,0.92,0.47,0.289,-4.441,0.0574,127.008,4
137,Shake Your Foundations,Fly On the Wall,AC/DC,spotify:track:1L21YTLKh6eJaIjQWRgzo7,1985-06-28,250586,46,0.491,0.00765,0.932,0.519,0.0562,-4.379,0.0631,122.226,4
138,First Blood,Fly On the Wall,AC/DC,spotify:track:3u73GFE4Vr2Agnf6afmW0V,1985-06-28,226040,54,0.461,0.0209,0.948,0.144,0.195,-4.183,0.0675,116.897,4
139,Danger,Fly On the Wall,AC/DC,spotify:track:4s0zx7jUjCe2qOswnEmQur,1985-06-28,262480,40,0.583,0.207,0.84,0.369,0.088,-4.199,0.0385,79.351,4
140,Sink the Pink,Fly On the Wall,AC/DC,spotify:track:4tEO5sXXoEOtxEPZJ15pgO,1985-06-28,255146,43,0.474,0.00149,0.932,0.467,0.439,-5.31,0.0487,123.787,4
141,Playing with Girls,Fly On the Wall,AC/DC,spotify:track:4BE5gpzdVEVA9uROkm7GI9,1985-06-28,224946,36,0.429,0.000535,0.962,0.0223,0.0983,-4.051,0.0581,99.545,4
142,Stand Up,Fly On the Wall,AC/DC,spotify:track:1UBmFT0L9ilDySXuuMBfK5,1985-06-28,233320,36,0.443,0.0121,0.879,0.816,0.331,-4.405,0.0416,91.447,4
143,Hell or High Water,Fly On the Wall,AC/DC,spotify:track:44WgrjG7hWuKqx6KL4AyCR,1985-06-28,272346,35,0.405,0.00208,0.965,0.225,0.164,-5.096,0.0734,116.395,4
144,Back in Business,Fly On the Wall,AC/DC,spotify:track:6FCp2G9cQKTBl2nd34vciA,1985-06-28,264373,55,0.536,0.0129,0.972,0.875,0.1,-3.983,0.0416,107.991,4
145,Send for the Man,Fly On the Wall,AC/DC,spotify:track:0limokbfqb60BMM7c7Z2HE,1985-06-28,216880,34,0.484,0.0109,0.942,0.889,0.357,-5.452,0.0555,105.997,4
146,Rising Power,Flick of the Switch,AC/DC,spotify:track:1P0SDqCttZZnmSU7YtPxQY,1983-08-15,223786,42,0.33,0.00506,0.871,0.00767,0.186,-4.255,0.0419,186.316,4
147,This House Is on Fire,Flick of the Switch,AC/DC,spotify:track:6SRadf7zJ0PdkSqQ4Sqkvm,1983-08-15,203493,37,0.368,0.00145,0.95,0.0261,0.469,-3.394,0.0491,114.153,4
148,Flick of the Switch,Flick of the Switch,AC/DC,spotify:track:0oIox8T3bdGZnhQKnaDK2a,1983-08-15,193600,44,0.442,3.32e-05,0.906,0.144,0.088,-4.429,0.0391,129.483,4
149,Nervous Shakedown,Flick of the Switch,AC/DC,spotify:track:05gjrT0jcQ0fRkHuYgJTdR,1983-08-15,267080,43,0.412,0.000228,0.793,0.251,0.0871,-4.592,0.0336,83.346,4
150,Landslide,Flick of the Switch,AC/DC,spotify:track:0qKMZuEM8aejK1wz6Dmn8M,1983-08-15,237760,36,0.486,3.48e-05,0.967,0.772,0.317,-4.162,0.0609,118.998,4
151,Guns for Hire,Flick of the Switch,AC/DC,spotify:track:31F5kR9fPxI7lBV0Stfl4V,1983-08-15,204720,55,0.49,0.00331,0.902,0.354,0.0695,-3.759,0.0493,128.427,4
152,Deep in the Hole,Flick of the Switch,AC/DC,spotify:track:5h8XlKa4TvIhOcJXsPvDX7,1983-08-15,199506,35,0.297,0.00104,0.784,0.0947,0.457,-4.559,0.038,175.253,4
153,Bedlam in Belgium,Flick of the Switch,AC/DC,spotify:track:1FeFtmh1lljY1AISeZLrhf,1983-08-15,232226,36,0.48,0.000786,0.809,0.142,0.127,-4.213,0.0466,127.728,4
154,Badlands,Flick of the Switch,AC/DC,spotify:track:4wL7XxJ7DNtIao5EaynvuP,1983-08-15,218560,37,0.502,8.1e-05,0.891,0.772,0.468,-3.966,0.0312,106.311,4
155,Brain Shake,Flick of the Switch,AC/DC,spotify:track:79Tq4tCfNGFJChySkOS5Dy,1983-08-15,249200,34,0.274,2.46e-05,0.961,0.111,0.0843,-3.988,0.0751,166.176,4
156,For Those About to Rock (We Salute You),For Those About to Rock (We Salute You),AC/DC,spotify:track:17lu4tymfnhmcIDlzBbtAb,1981-11-23,344240,66,0.37,0.000376,0.919,0.419,0.49,-5.721,0.102,134.021,4
157,I Put the Finger on You,For Those About to Rock (We Salute You),AC/DC,spotify:track:7KGbYZv593eAMISQjYqTDT,1981-11-23,205706,41,0.483,0.000167,0.98,0.664,0.169,-4.033,0.0632,133.816,4
158,Let's Get It Up,For Those About to Rock (We Salute You),AC/DC,spotify:track:1EJIEPzahlUiev5IQ1HnuL,1981-11-23,234026,46,0.514,0.000702,0.904,0.0334,0.0815,-4.173,0.0634,108.927,4
159,Inject the Venom,For Those About to Rock (We Salute You),AC/DC,spotify:track:31KSQBbHS275MsHgHmTD21,1981-11-23,210893,43,0.272,0.00019,0.907,0.0393,0.186,-4.592,0.0707,177.225,5
160,Snowballed,For Those About to Rock (We Salute You),AC/DC,spotify:track:1is13OusVjtwAvLx5PcxcZ,1981-11-23,203133,38,0.269,1.59e-05,0.955,0.858,0.127,-4.838,0.0639,152.238,4
161,Evil Walks,For Those About to Rock (We Salute You),AC/DC,spotify:track:5ahPl557niKxia8Kquw1yh,1981-11-23,263666,42,0.478,1.43e-05,0.886,0.6,0.0793,-4.642,0.0354,100.427,4
162,C.O.D.,For Those About to Rock (We Salute You),AC/DC,spotify:track:3zR16RvuoDiglmh4iTacvN,1981-11-23,199866,40,0.51,0.000827,0.935,0.528,0.133,-4.699,0.0579,118.458,4
163,Breaking the Rules,For Those About to Rock (We Salute You),AC/DC,spotify:track:1W0rNaAXmNzvfgp47JzcVQ,1981-11-23,263426,37,0.589,0.000434,0.875,0.372,0.0652,-5.067,0.0398,126.932,4
164,Night of the Long Knives,For Those About to Rock (We Salute You),AC/DC,spotify:track:4NQJn1aSV9r6UmYErgzS4s,1981-11-23,205760,38,0.383,1.9e-05,0.953,0.564,0.154,-3.445,0.041,98.846,4
165,Spellbound,For Those About to Rock (We Salute You),AC/DC,spotify:track:124CQLjNlenz6CTKVCV931,1981-11-23,279426,39,0.33,2.89e-05,0.805,0.844,0.102,-6.115,0.0333,95.338,4
166,Hells Bells,Back In Black,AC/DC,spotify:track:69QHm3pustz01CJRwdo20z,1980-07-25,312293,75,0.389,0.00532,0.873,0.0055,0.273,-4.768,0.0475,106.767,4
167,Shoot to Thrill,Back In Black,AC/DC,spotify:track:0C80GCp0mMuBzLf3EAXqxv,1980-07-25,317426,73,0.457,0.000239,0.904,0.0879,0.396,-5.303,0.0747,141.038,4
168,What Do You Do for Money Honey,Back In Black,AC/DC,spotify:track:6Th6ND8RQPywiyelecP5Lf,1980-07-25,215533,64,0.532,0.00533,0.858,2.13e-06,0.751,-5.023,0.0599,125.698,4
169,Givin the Dog a Bone,Back In Black,AC/DC,spotify:track:6rAy2MsMUabbqu2VygrblP,1980-07-25,211760,59,0.525,0.0704,0.975,2.22e-05,0.231,-4.372,0.0572,132.686,4
170,Let Me Put My Love Into You,Back In Black,AC/DC,spotify:track:5XeMsYb1rWxQL1bUUaZajn,1980-07-25,255266,57,0.4,0.115,0.902,0.000116,0.139,-4.385,0.0523,105.659,4
171,Back In Black,Back In Black,AC/DC,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,1980-07-25,255493,84,0.31,0.011,0.7,0.00965,0.0828,-5.678,0.047,188.386,4
172,You Shook Me All Night Long,Back In Black,AC/DC,spotify:track:2SiXAy7TuUkycRVbbWDEpo,1980-07-25,210173,80,0.532,0.00287,0.767,0.000513,0.39,-5.509,0.0574,127.361,4
173,Have a Drink on Me,Back In Black,AC/DC,spotify:track:4dDurgTN3eGyU0ghzFJ0T1,1980-07-25,238466,60,0.421,0.00167,0.889,0.00838,0.654,-5.166,0.0545,122.424,4
174,Shake a Leg,Back In Black,AC/DC,spotify:track:2MCUmp0I98gsJBmey7DfZS,1980-07-25,245666,56,0.417,0.0234,0.942,0.00857,0.317,-4.225,0.0852,152.346,4
175,Rock and Roll Ain't Noise Pollution,Back In Black,AC/DC,spotify:track:6J17MkMmuzBiIOjRH6MOBZ,1980-07-25,266040,65,0.576,0.041,0.659,0.0,0.0587,-5.617,0.0383,94.853,4
176,Highway to Hell,Highway to Hell,AC/DC,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,1979-07-27,208400,84,0.574,0.061,0.913,0.00158,0.156,-4.793,0.133,115.728,4
177,Girls Got Rhythm,Highway to Hell,AC/DC,spotify:track:6Wn3pdFtAcnYJyJVITwt7N,1979-07-27,203293,62,0.512,0.0513,0.979,0.00102,0.358,-4.267,0.156,137.794,4
178,Walk All Over You,Highway to Hell,AC/DC,spotify:track:5xquYn2sr3uEcyuKU9BmCJ,1979-07-27,310000,56,0.233,0.00791,0.87,0.0198,0.251,-4.653,0.0643,162.003,4
179,Touch Too Much,Highway to Hell,AC/DC,spotify:track:2j0zExWFB0PowLOeoZosjK,1979-07-27,266266,63,0.524,0.037,0.906,3.64e-05,0.309,-4.301,0.0963,123.1,4
180,Beating Around the Bush,Highway to Hell,AC/DC,spotify:track:7sZKoFbEu4mPuCMX5cxLSb,1979-07-27,235706,51,0.476,0.00102,0.889,0.102,0.17,-5.733,0.1,115.754,4
181,Shot Down in Flames,Highway to Hell,AC/DC,spotify:track:6pivm7pNF4GyBkHNGseHCS,1979-07-27,202866,55,0.531,0.00164,0.864,0.132,0.884,-4.534,0.08,130.722,4
182,Get It Hot,Highway to Hell,AC/DC,spotify:track:7HbHwtTGM3kCjDtmP00x4h,1979-07-27,154506,49,0.648,0.000514,0.831,0.564,0.0951,-4.635,0.0329,129.855,4
183,If You Want Blood (You've Got It),Highway to Hell,AC/DC,spotify:track:7zscdQe9CjzXnqT3P1Ey7K,1979-07-27,274226,61,0.487,0.0311,0.932,0.149,0.43,-4.001,0.117,141.243,4
184,Love Hungry Man,Highway to Hell,AC/DC,spotify:track:1Kbc8nH6BhsWnTuM22qypl,1979-07-27,257173,58,0.511,0.0019,0.838,0.0653,0.24,-5.026,0.0516,120.181,4
185,Night Prowler,Highway to Hell,AC/DC,spotify:track:7w04gIWA7mIbqR03Ghyrkl,1979-07-27,387960,51,0.251,0.024,0.73,0.0137,0.181,-5.002,0.0615,197.304,3
186,"Riff Raff - Live at the Apollo Theatre, Glasgow, Scotland - April 1978",If You Want Blood You've Got It (Live),AC/DC,spotify:track:3TUyK8veWjZqlKFZRPwojT,1978-10-13,359080,38,0.195,2.32e-05,0.973,0.727,0.971,-4.4,0.106,181.854,4
187,"Hell Ain't a Bad Place to Be - Live at the Apollo Theatre, Glasgow, Scotland - April 1978",If You Want Blood You've Got It (Live),AC/DC,spotify:track:3K8xCiaZKUhHHbO9QDpYjz,1978-10-13,250960,41,0.539,0.00154,0.878,0.588,0.877,-2.87,0.071,129.448,4
188,"Bad Boy Boogie - Live at the Apollo Theatre, Glasgow, Scotland - April 1978",If You Want Blood You've Got It (Live),AC/DC,spotify:track:4Fa0k3oOSA5KTwpqhfGSSU,1978-10-13,449986,37,0.274,0.0035,0.932,0.59,0.971,-4.573,0.063,139.925,4
189,"The Jack - Live at the Apollo Theatre, Glasgow, Scotland - April 1978",If You Want Blood You've Got It (Live),AC/DC,spotify:track:20vUoaDskVhjYMsNMryrD0,1978-10-13,348573,39,0.283,0.000713,0.745,0.0883,0.983,-5.658,0.0782,69.417,4
190,"Problem Child - Live at the Apollo Theatre, Glasgow, Scotland - April 1978",If You Want Blood You've Got It (Live),AC/DC,spotify:track:0fUyiY8d2SxITRs5cJWR4X,1978-10-13,280933,38,0.391,0.000113,0.955,0.25,0.983,-3.87,0.0892,138.966,4
191,"Whole Lotta Rosie - Live at the Apollo Theatre, Glasgow, Scotland - April 1978",If You Want Blood You've Got It (Live),AC/DC,spotify:track:23t7CA5Oa5D1gRXyQL7wm8,1978-10-13,245000,40,0.257,0.000945,0.958,0.439,0.762,-2.946,0.157,165.352,4
192,"Rock 'N' Roll Damnation - Live at the Apollo Theatre, Glasgow, Scotland - April 1978",If You Want Blood You've Got It (Live),AC/DC,spotify:track:3zVf2mdjHI2dCAVMyCGOKr,1978-10-13,221053,39,0.512,0.000999,0.976,0.786,0.803,-2.948,0.0695,132.848,4
193,"High Voltage - Live at the Apollo Theatre, Glasgow, Scotland - April 1978",If You Want Blood You've Got It (Live),AC/DC,spotify:track:4cQAnZie2nr9ZhymIBXi9v,1978-10-13,305360,35,0.55,0.00028,0.919,0.602,0.935,-4.572,0.0604,136.117,4
194,"Let There Be Rock - Live at the Apollo Theatre, Glasgow, Scotland - April 1978",If You Want Blood You've Got It (Live),AC/DC,spotify:track:3Vy9XOOTEU6zMvTozAcHZK,1978-10-13,513706,40,0.156,0.000369,0.976,0.146,0.968,-4.87,0.219,191.62,4
195,"Rocker - Live at the Apollo Theatre, Glasgow, Scotland - April 1978",If You Want Blood You've Got It (Live),AC/DC,spotify:track:3gG3w52fGzMpJdhcJURwaB,1978-10-13,204906,38,0.17,0.000104,0.995,0.458,0.954,-3.648,0.152,185.503,4
196,Rock 'N' Roll Damnation,Powerage,AC/DC,spotify:track:2308VPPaMh7Q3AX1Zap99A,1978-05-05,217640,57,0.524,0.0327,0.995,0.147,0.0819,-2.676,0.106,133.596,4
197,Down Payment Blues,Powerage,AC/DC,spotify:track:4TJzAQN4lSRLMafylE0c4a,1978-05-05,363733,44,0.491,0.0209,0.685,0.0958,0.312,-5.07,0.0369,129.271,4
198,Gimme a Bullet,Powerage,AC/DC,spotify:track:64CT9WMHVxDmqF8Aa0IjAj,1978-05-05,201680,43,0.605,0.0058,0.924,0.615,0.0542,-4.217,0.0338,125.737,4
199,Riff Raff,Powerage,AC/DC,spotify:track:0DZwrC4QQOYqpcxCeZzwDg,1978-05-05,311880,49,0.179,0.00032,0.978,0.85,0.264,-3.787,0.0945,185.188,4
200,Sin City,Powerage,AC/DC,spotify:track:3UQQ7g6J8fiMB7oldQzBoq,1978-05-05,285040,57,0.543,0.00197,0.757,0.626,0.103,-4.986,0.0497,127.648,4
201,What's Next to the Moon,Powerage,AC/DC,spotify:track:2wr9GtUc8xPMhTVZTc191u,1978-05-05,211813,45,0.513,0.00115,0.825,0.00591,0.187,-5.019,0.0556,140.949,4
202,Gone Shootin',Powerage,AC/DC,spotify:track:69MwNXryg6NT1lV7buN7U7,1978-05-05,305586,57,0.696,0.00306,0.593,0.762,0.115,-5.442,0.0349,121.475,4
203,Up to My Neck in You,Powerage,AC/DC,spotify:track:61iaXFZKvm1cGv4hBleohH,1978-05-05,253426,42,0.422,0.00022,0.938,0.88,0.0548,-3.932,0.0434,138.437,4
204,Kicked in the Teeth,Powerage,AC/DC,spotify:track:0r1gRXwNZiGljDRa2EToL8,1978-05-05,243400,42,0.266,0.000781,0.817,0.0795,0.0759,-4.711,0.0779,160.779,4
205,Go Down,Let There Be Rock,AC/DC,spotify:track:7A944u5mXbkCz0I5BdLckI,1977-03-21,331480,44,0.433,0.0858,0.803,0.354,0.0838,-5.378,0.121,134.84,4
206,Dog Eat Dog,Let There Be Rock,AC/DC,spotify:track:0L0x35hQnmCLtHeSGQlEZj,1977-03-21,214853,56,0.596,0.0289,0.792,0.252,0.458,-5.556,0.0768,137.391,4
207,Let There Be Rock,Let There Be Rock,AC/DC,spotify:track:753KutoAy00apPsplMRetG,1977-03-21,366346,63,0.332,0.000209,0.725,0.607,0.0767,-5.809,0.116,182.364,4
208,Bad Boy Boogie,Let There Be Rock,AC/DC,spotify:track:6HGkds3oqTAr4qyCRZmy4b,1977-03-21,267613,44,0.494,0.12,0.853,0.192,0.254,-4.963,0.0806,141.482,4
209,Problem Child,Let There Be Rock,AC/DC,spotify:track:5wTuWXWREngkFGtBXhOaI9,1977-03-21,324693,55,0.443,0.00305,0.869,0.104,0.0867,-3.9,0.126,134.208,4
210,Overdose,Let There Be Rock,AC/DC,spotify:track:7EIPa69XVt6wTdLRkXklXq,1977-03-21,369053,42,0.401,0.0146,0.723,0.209,0.167,-4.348,0.0552,127.781,4
211,Hell Ain't a Bad Place to Be,Let There Be Rock,AC/DC,spotify:track:79KUOd1p6yNjh2Jkr9IQHk,1977-03-21,254120,58,0.604,0.181,0.737,0.0146,0.346,-5.284,0.175,128.056,4
212,Whole Lotta Rosie,Let There Be Rock,AC/DC,spotify:track:4wYq5wugZDzQiMZQYG4wVB,1977-03-21,333800,66,0.292,0.0014,0.838,0.479,0.0953,-4.459,0.078,159.176,4
213,Dirty Deeds Done Dirt Cheap,Dirty Deeds Done Dirt Cheap,AC/DC,spotify:track:2d4e45fmUnguxh6yqC7gNT,1976-09-20,231933,74,0.668,0.214,0.906,0.00245,0.135,-4.881,0.17,135.653,4
214,Love at First Feel,Dirty Deeds Done Dirt Cheap,AC/DC,spotify:track:4bP7RH0Ce8Y1XmNye0SVYs,1976-09-20,191466,43,0.546,0.0145,0.786,0.274,0.132,-6.442,0.0425,122.838,4
215,Big Balls,Dirty Deeds Done Dirt Cheap,AC/DC,spotify:track:2KmSnPWWCIsEomVsKnbE1a,1976-09-20,158773,59,0.62,0.432,0.634,0.0,0.604,-6.324,0.198,107.066,4
216,Rocker,Dirty Deeds Done Dirt Cheap,AC/DC,spotify:track:4eutZb21bHZerJnxqW5lB0,1976-09-20,171093,56,0.431,0.2,0.955,0.703,0.14,-4.09,0.162,118.051,4
217,Problem Child,Dirty Deeds Done Dirt Cheap,AC/DC,spotify:track:4cKoFvIkCA88axbQ6hfbRC,1976-09-20,345866,47,0.466,0.00373,0.836,0.154,0.043,-4.223,0.117,134.296,4
218,There's Gonna Be Some Rockin',Dirty Deeds Done Dirt Cheap,AC/DC,spotify:track:1OFNVz8rx3pMl9FrL1IlDE,1976-09-20,198173,43,0.55,0.124,0.793,0.000138,0.74,-4.776,0.0462,126.591,4
219,Ain't No Fun (Waiting Round to Be a Millionaire),Dirty Deeds Done Dirt Cheap,AC/DC,spotify:track:73HVgj1xXW9vuiRsFAKwyr,1976-09-20,414026,43,0.403,0.00919,0.806,0.0353,0.113,-4.727,0.0562,123.819,4
220,Ride On,Dirty Deeds Done Dirt Cheap,AC/DC,spotify:track:594ONMYoHlJnqHPEx98t08,1976-09-20,350266,52,0.73,0.514,0.388,0.00791,0.0735,-9.511,0.051,105.716,3
221,Squealer,Dirty Deeds Done Dirt Cheap,AC/DC,spotify:track:7EERPGGkPTXUcjXFo4o7jN,1976-09-20,327493,43,0.475,0.0755,0.607,0.0802,0.169,-6.528,0.0929,131.149,4
222,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),High Voltage,AC/DC,spotify:track:7nemcVsXVFZF01iqpIIo2Y,1976-05-14,301226,71,0.456,0.133,0.863,0.0538,0.0553,-3.551,0.0894,135.962,4
223,Rock 'N' Roll Singer,High Voltage,AC/DC,spotify:track:65Wa8Fu1ASV3B0dz2vwKNQ,1976-05-14,303666,50,0.635,0.257,0.709,0.00153,0.0836,-4.512,0.104,133.591,4
224,The Jack,High Voltage,AC/DC,spotify:track:3k1WwLG1OXCm6iQ13VrJEL,1976-05-14,352040,54,0.646,0.0094,0.473,0.000337,0.195,-6.297,0.0619,112.326,4
225,Live Wire,High Voltage,AC/DC,spotify:track:6FWoYwZa13llS7nj0SG65F,1976-05-14,348600,58,0.586,0.0122,0.84,0.0116,0.0842,-5.341,0.0487,132.36,4
226,T.N.T.,High Voltage,AC/DC,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,1976-05-14,214666,78,0.754,0.153,0.759,0.000108,0.101,-5.218,0.302,126.366,4
227,Can I Sit Next to You Girl,High Voltage,AC/DC,spotify:track:75uv44LGpyL0DhyLli3aXh,1976-05-14,251373,48,0.568,0.0452,0.746,0.0587,0.0924,-5.844,0.101,134.987,4
228,Little Lover,High Voltage,AC/DC,spotify:track:4XyONPP3WOcquMO5WVj4mw,1976-05-14,338306,45,0.576,0.00144,0.516,0.00551,0.199,-6.091,0.0436,106.004,4
229,She's Got Balls,High Voltage,AC/DC,spotify:track:1Qvghv6QpCSB3RiycaDiWz,1976-05-14,291306,45,0.691,0.0798,0.415,0.0254,0.0401,-5.627,0.0347,116.328,4
230,High Voltage,High Voltage,AC/DC,spotify:track:5pLgH1bCkBV3bbmvm0qvom,1976-05-14,254200,61,0.561,0.0282,0.785,0.451,0.0615,-4.973,0.0629,137.153,4
231,The Getaway,The Getaway,Red Hot Chili Peppers,spotify:track:3bIQIx7hveYPQDdhjZ1kcq,2016-06-17,250386,62,0.797,0.0799,0.642,1.19e-05,0.371,-8.082,0.0725,113.999,4
232,Dark Necessities,The Getaway,Red Hot Chili Peppers,spotify:track:2oaK4JLVnmRGIO9ytBE1bt,2016-06-17,302000,73,0.7,0.0722,0.742,0.0199,0.11,-6.777,0.0716,91.959,4
233,We Turn Red,The Getaway,Red Hot Chili Peppers,spotify:track:0cv2LgkvEoQiGgFWcZaAMA,2016-06-17,200466,54,0.61,0.116,0.872,0.147,0.152,-5.428,0.0422,164.038,4
234,The Longest Wave,The Getaway,Red Hot Chili Peppers,spotify:track:0pjCkLjbgSLn5c0Ilwuv8z,2016-06-17,211520,61,0.476,0.319,0.511,0.000129,0.119,-6.25,0.0324,148.158,4
235,Goodbye Angels,The Getaway,Red Hot Chili Peppers,spotify:track:2XTkpF9T2PKvcLgamGJGx1,2016-06-17,268733,64,0.365,0.104,0.804,6.58e-05,0.15,-5.922,0.105,171.597,4
236,Sick Love,The Getaway,Red Hot Chili Peppers,spotify:track:6GsP3uMCd0Dn5T37C93waZ,2016-06-17,221440,64,0.591,0.183,0.794,0.0,0.292,-5.935,0.069,147.974,4
237,Go Robot,The Getaway,Red Hot Chili Peppers,spotify:track:5m578MgxuEC956dulprCe8,2016-06-17,263800,63,0.852,0.0432,0.651,0.0192,0.158,-6.254,0.0411,131.01,4
238,Feasting on the Flowers,The Getaway,Red Hot Chili Peppers,spotify:track:0SMzXgUFqcAt0WNCsGm3tM,2016-06-17,202933,54,0.67,0.137,0.75,3.53e-06,0.197,-5.502,0.0583,82.041,4
239,Detroit,The Getaway,Red Hot Chili Peppers,spotify:track:5y7IfSDhBHFVnlGj1UrlA1,2016-06-17,226640,57,0.439,0.000277,0.885,0.00367,0.372,-4.679,0.0625,92.738,4
240,This Ticonderoga,The Getaway,Red Hot Chili Peppers,spotify:track:3iXNy7VaY9OqJFBwzhmbOh,2016-06-17,215200,50,0.238,0.016,0.949,0.0,0.0864,-4.575,0.247,87.843,4
241,Encore,The Getaway,Red Hot Chili Peppers,spotify:track:4VGvosVIeFMCUwHibq7a9Z,2016-06-17,254866,56,0.633,0.672,0.704,0.179,0.105,-7.697,0.0276,104.958,4
242,The Hunter,The Getaway,Red Hot Chili Peppers,spotify:track:1ZPMK5UTafelYEQXmckRgN,2016-06-17,240360,51,0.256,0.538,0.523,0.00832,0.0849,-5.175,0.0294,78.385,4
243,Dreams of a Samurai,The Getaway,Red Hot Chili Peppers,spotify:track:3Fb962k5BJZy1cmCLuKZJq,2016-06-17,369040,50,0.387,0.0122,0.674,0.0129,0.102,-6.623,0.0597,139.751,5
244,Monarchy of Roses,I'm with You,Red Hot Chili Peppers,spotify:track:16Bf9uR4PI2dCoXDIjs0cP,2011-08-29,251800,50,0.467,0.000405,0.98,0.000908,0.445,-1.857,0.0934,123.089,4
245,Factory of Faith,I'm with You,Red Hot Chili Peppers,spotify:track:6vLwOFz5BYeEJPyvgUea2D,2011-08-29,259946,51,0.684,0.00145,0.854,0.000105,0.0913,-2.802,0.0334,141.409,4
246,Brendan's Death Song,I'm with You,Red Hot Chili Peppers,spotify:track:2pAho4WqtK5hQtgImHzT74,2011-08-29,338333,58,0.355,0.00998,0.87,0.000111,0.114,-3.82,0.125,114.484,4
247,Ethiopia,I'm with You,Red Hot Chili Peppers,spotify:track:33sXl7ETOUGrHp1mSfr9R1,2011-08-29,230706,48,0.635,0.0648,0.77,3.44e-06,0.115,-3.591,0.0336,96.697,4
248,Annie Wants a Baby,I'm with You,Red Hot Chili Peppers,spotify:track:5j2S6N5qJNQgafjWNfXlII,2011-08-29,220813,46,0.681,0.0364,0.886,6.21e-06,0.141,-2.696,0.0457,118.783,4
249,Look Around,I'm with You,Red Hot Chili Peppers,spotify:track:4RU7rnJBOXCzWmsLDqUaFC,2011-08-29,208000,59,0.56,0.005,0.953,1.6e-05,0.226,-2.372,0.0851,111.911,4
250,The Adventures of Rain Dance Maggie,I'm with You,Red Hot Chili Peppers,spotify:track:0PgNhIg5n0UAOBVn43b8b6,2011-08-29,282400,66,0.683,0.00112,0.734,0.0139,0.258,-4.523,0.029,106.254,4
251,Did I Let You Know,I'm with You,Red Hot Chili Peppers,spotify:track:6zgLKcNuXjLjBvb1I61A2c,2011-08-29,261866,50,0.595,0.00432,0.94,6.16e-06,0.119,-2.733,0.0357,111.071,4
252,Goodbye Hooray,I'm with You,Red Hot Chili Peppers,spotify:track:1VWOGyCnOzOO7NhfCRUIPn,2011-08-29,232493,45,0.337,0.0108,0.974,0.0,0.296,-1.47,0.114,151.251,4
253,Happiness Loves Company,I'm with You,Red Hot Chili Peppers,spotify:track:2GBPG1wjcFMaIyHpkL28Zt,2011-08-29,213120,45,0.681,0.078,0.893,0.0,0.154,-2.464,0.0347,126.697,4
254,Police Station,I'm with You,Red Hot Chili Peppers,spotify:track:6DfWymHzCYOH2ABUuHFaMe,2011-08-29,335893,57,0.499,0.232,0.816,0.0,0.105,-3.913,0.0358,82.017,4
255,Even You Brutus?,I'm with You,Red Hot Chili Peppers,spotify:track:2xGTktpqW2FXOtcVBijqJ2,2011-08-29,241120,45,0.394,0.0312,0.921,9.65e-06,0.355,-1.823,0.0473,166.897,4
256,Meet Me at the Corner,I'm with You,Red Hot Chili Peppers,spotify:track:6GhCgeJo1rY8VWppJZta38,2011-08-29,261466,47,0.694,0.243,0.602,1.03e-05,0.124,-5.411,0.035,112.735,4
